customer_id;full_name;gender;phone_number;province;email;created_at;data_source_note;source_reference;account_status;wallet_verified;risk_level
MOZ0874;Tạ Gia Dữ;Nữ;705903948;An Giang;tagiadu0874@mock.invalid;2025-03-25 18:01:11;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0875;Vương Thị Ngọc;Nữ;931988120;Bình Định;vuongthingoc0875@mock.invalid;2025-03-07 23:47:58;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0876;Hoàng Mai Quỳnh Như;Nữ;767249032;Cà Mau;hoangmaiquynhnhu0876@mock.invalid;2025-06-17 02:31:49;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0877;Tô Tuấn Sơn Quang;Nam;937517588;Thái Bình;totuansonquang0877@mock.invalid;2025-12-18 17:59:38;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0878;Ngô Hồng Chù;Nữ;984859431;Thừa Thiên Huế;ngohongchu0878@mock.invalid;2025-09-10 07:34:56;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0879;Đinh Thu Liễu;Nữ;356824562;Thừa Thiên Huế;dinhthulieu0879@mock.invalid;2025-07-29 22:19:53;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0880;Ngụy Kim Chù;Nữ;926669502;Nam Định;nguykimchu0880@mock.invalid;2025-09-19 17:55:06;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0881;Huỳnh Tuấn Quang;Nam;939298540;Cà Mau;huynhtuanquang0881@mock.invalid;2026-03-25 23:15:56;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0882;Thái Thành Kiên;Nam;774945018;Khánh Hòa;thaithanhkien0882@mock.invalid;2026-01-23 01:53:37;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0883;Tạ Thanh Giang;Nữ;841124865;Bến Tre;tathanhgiang0883@mock.invalid;2026-05-25 10:41:48;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0884;Nguyễn Minh Minh;Nam;370119448;An Giang;nguyenminhminh0884@mock.invalid;2026-01-15 15:24:29;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0885;Phùng Minh Filip;Nữ;708979891;TP. Hồ Chí Minh;phungminhfilip0885@mock.invalid;2026-01-18 16:29:52;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0886;Phùng Bích Yến;Nữ;915340935;Gia Lai;phungbichyen0886@mock.invalid;2025-08-28 05:01:52;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0887;Tư Thu Tâm;Nữ;378155570;Tây Ninh;tuthutam0887@mock.invalid;2025-06-21 20:05:28;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0888;Huỳnh Bích Uyên;Nữ;820707104;Hải Dương;huynhbichuyen0888@mock.invalid;2026-03-25 09:14:29;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0889;Đào Duy Thất;Nam;772616110;Cần Thơ;daoduythat0889@mock.invalid;2025-10-19 21:42:22;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0890;Đào Ánh Thư;Nữ;782768064;Hải Dương;daoanhthu0890@mock.invalid;2025-08-19 23:52:13;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0891;Tô Khánh Hán;Nữ;894607869;Nam Định;tokhanhhan0891@mock.invalid;2025-04-03 07:19:36;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0892;Đào Hữu Alves;Nam;968044116;Vĩnh Phúc;daohuualves0892@mock.invalid;2026-01-06 22:10:58;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0893;La Anh Đạt;Nam;796070776;Cần Thơ;laanhdat0893@mock.invalid;2025-02-20 16:00:43;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0894;Quốc Ánh Chù Hán;Nữ;892195569;Thái Bình;quocanhchuhan0894@mock.invalid;2025-04-13 02:50:02;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0895;Đoàn Đình Trãi Duy;Nam;892338528;Hà Tĩnh;doandinhtraiduy0895@mock.invalid;2025-11-10 18:18:56;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0896;Tôn Gia Anh Hương;Nữ;359832574;Tây Ninh;tongiaanhhuong0896@mock.invalid;2025-07-11 17:29:33;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0897;Bùi Khánh Nhi Samson;Nữ;383064402;Quảng Nam;buikhanhnhisamson0897@mock.invalid;2025-11-15 05:13:12;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0898;Đoàn Hồng Huyền;Nữ;774586829;TP. Hồ Chí Minh;doanhonghuyen0898@mock.invalid;2025-07-30 08:56:22;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0899;La Gia Diệm;Nam;922508536;Cần Thơ;lagiadiem0899@mock.invalid;2025-10-05 22:15:41;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0900;Chu Mỹ Hương;Nữ;976981333;Phú Thọ;chumyhuong0900@mock.invalid;2025-09-11 22:06:17;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0901;Bùi Tuấn Kiên;Nam;863549974;Bình Dương;buituankien0901@mock.invalid;2025-06-19 17:03:36;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0902;La Bảo Huyền;Nữ;344974988;Hải Phòng;labaohuyen0902@mock.invalid;2026-04-11 20:53:29;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0903;Mạc Mạnh Khang;Nam;824756126;Cà Mau;macmanhkhang0903@mock.invalid;2025-01-07 06:54:33;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0904;Hồ Ngọc Huyền;Nữ;786904275;Quảng Nam;hongochuyen0904@mock.invalid;2026-04-13 23:04:49;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0905;Trương Kim Tỵ Filip;Nữ;930359881;Phú Thọ;truongkimtyfilip0905@mock.invalid;2025-08-02 17:22:38;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0906;Dương Tú Hà Ngọc;Nữ;777637575;Quảng Nam;duongtuhangoc0906@mock.invalid;2025-06-20 00:44:22;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0907;Thái Trọng An;Nam;335501495;Hải Dương;thaitrongan0907@mock.invalid;2026-04-15 12:46:32;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0908;Tô Quang Nhân;Nam;395081652;Long An;toquangnhan0908@mock.invalid;2025-07-06 06:57:36;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0909;Mạc Trọng Tuấn;Nam;793576968;Đắk Lắk;mactrongtuan0909@mock.invalid;2025-11-20 15:15:31;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0910;Trịnh Anh Hoàng;Nam;703724424;Đắk Lắk;trinhanhhoang0910@mock.invalid;2025-10-31 19:10:21;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0911;Tư Khánh Thư;Nữ;973046825;Thừa Thiên Huế;tukhanhthu0911@mock.invalid;2026-01-06 12:08:41;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0912;Kiều Tú Loan;Nữ;343730842;Cần Thơ;kieutuloan0912@mock.invalid;2026-05-31 09:50:52;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0913;Thái Hoàng An;Nam;944007606;Đồng Nai;thaihoangan0913@mock.invalid;2025-12-10 01:10:21;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0914;Chu Đức Nam;Nam;398284404;Thừa Thiên Huế;chuducnam0914@mock.invalid;2025-10-14 04:22:12;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0915;Phùng Tuấn Thiện;Nam;824446970;TP. Hồ Chí Minh;phungtuanthien0915@mock.invalid;2025-11-07 20:42:50;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0916;Chữ Mỹ Ngọc;Nữ;810615747;Hà Tĩnh;chumyngoc0916@mock.invalid;2026-03-08 23:59:38;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0917;Mỹ Quang Vinh;Nam;902204317;Nam Định;myquangvinh0917@mock.invalid;2025-03-07 21:47:41;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0918;Cao Ngọc Tâm;Nữ;967133661;Nam Định;caongoctam0918@mock.invalid;2026-05-03 11:33:37;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0919;Triệu Minh Hùng;Nam;862744206;Thái Bình;trieuminhhung0919@mock.invalid;2025-09-22 10:20:10;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0920;Trần Ánh Như;Nữ;824964123;Lâm Đồng;trananhnhu0920@mock.invalid;2025-11-19 21:12:14;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0921;Đinh Thành Liêm Khải;Nam;850309320;Bình Định;dinhthanhliemkhai0921@mock.invalid;2025-04-29 02:09:43;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0922;Mỹ Xuân Bình;Nam;811478648;Bình Định;myxuanbinh0922@mock.invalid;2026-02-02 09:40:16;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0923;Tăng Duy Quyết;Nam;985939665;Thái Bình;tangduyquyet0923@mock.invalid;2025-07-31 13:04:36;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0924;Triệu Mỹ Giang Như;Nữ;372000250;Long An;trieumygiangnhu0924@mock.invalid;2025-01-16 20:49:31;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0925;Đào Hoàng Dũng;Nam;382089021;Lâm Đồng;daohoangdung0925@mock.invalid;2025-11-12 16:12:03;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0926;Ngụy Đức Sơn;Nam;701097453;Vĩnh Phúc;nguyducson0926@mock.invalid;2026-01-01 15:46:38;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0927;Lâm Tuấn Trãi;Nam;839404215;Thừa Thiên Huế;lamtuantrai0927@mock.invalid;2026-02-22 10:19:00;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0928;Đặng Đức Khang;Nam;706687981;Gia Lai;dangduckhang0928@mock.invalid;2025-09-02 10:12:32;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0929;Lâm Nhật Tuấn Long;Nam;825228466;Phú Thọ;lamnhattuanlong0929@mock.invalid;2026-02-12 01:18:10;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0930;Quốc Mạnh An;Nam;849690804;Khánh Hòa;quocmanhan0930@mock.invalid;2025-09-23 12:50:58;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0931;Đinh Minh Phương;Nữ;367833325;Hải Dương;dinhminhphuong0931@mock.invalid;2025-02-26 03:14:22;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0932;Võ Quang Hưng;Nam;322382758;Cần Thơ;voquanghung0932@mock.invalid;2025-04-09 06:19:03;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0933;Kiều Diệu Chu;Nữ;882941847;Nam Định;kieudieuchu0933@mock.invalid;2026-05-30 17:07:55;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0934;Phan Tú Loan Trúc;Nữ;761787240;Hải Phòng;phantuloantruc0934@mock.invalid;2025-06-12 11:34:57;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0935;Phan Đình Hiếu Tùng;Nam;343182438;Thái Bình;phandinhhieutung0935@mock.invalid;2026-01-27 20:02:24;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0936;Bùi Đức Hùng;Nam;789944578;Quảng Nam;buiduchung0936@mock.invalid;2026-05-15 16:12:29;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0937;Huỳnh Văn Đạt Minh;Nam;910839681;Hà Nội;huynhvandatminh0937@mock.invalid;2026-03-21 04:33:54;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0938;Đặng Hữu Việt;Nam;331632301;Đắk Lắk;danghuuviet0938@mock.invalid;2026-03-11 07:37:56;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0939;La Hoàng Minh;Nam;899520983;Hải Phòng;lahoangminh0939@mock.invalid;2025-08-30 01:35:58;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0940;Bùi Duy Dũng;Nam;822834199;Thanh Hóa;buiduydung0940@mock.invalid;2026-04-29 01:10:02;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0941;Ngô Hồng Anh Vy;Nữ;779720967;An Giang;ngohonganhvy0941@mock.invalid;2025-02-28 11:52:37;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0942;Tư Bích An Thư;Nữ;885188490;Quảng Nam;tubichanthu0942@mock.invalid;2025-11-16 01:46:53;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0943;Hồ Minh Thắng;Nam;399329662;Phú Thọ;hominhthang0943@mock.invalid;2026-04-02 18:34:24;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0944;Huỳnh Đình An;Nam;839312432;Gia Lai;huynhdinhan0944@mock.invalid;2025-10-22 13:55:57;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0945;Quốc Hoàng Phủ Tài;Nam;376458269;Thừa Thiên Huế;quochoangphutai0945@mock.invalid;2026-03-11 03:00:19;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0946;Vũ Thị Ngân;Nữ;864317196;Đồng Nai;vuthingan0946@mock.invalid;2025-08-31 15:51:03;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0947;Chữ Gia Giang;Nữ;779581771;Nghệ An;chugiagiang0947@mock.invalid;2025-11-30 12:11:15;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0948;Tư Diệu Toàn;Nữ;930353054;Hải Phòng;tudieutoan0948@mock.invalid;2025-01-29 10:18:28;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0949;Trịnh Bích Lan;Nữ;855549284;Lâm Đồng;trinhbichlan0949@mock.invalid;2026-04-27 01:42:14;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0950;Lương Tú Liễu;Nữ;779944473;Khánh Hòa;luongtulieu0950@mock.invalid;2025-04-22 23:50:27;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0951;Phùng Đình Tài;Nam;794419892;Đà Nẵng;phungdinhtai0951@mock.invalid;2026-05-11 08:31:12;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0952;Mỹ Tuấn Long;Nam;975195851;Bắc Ninh;mytuanlong0952@mock.invalid;2026-02-25 09:38:57;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
